20200109,101110,00004965,2,101110,0,ASII                 ,RG  ,000425314342,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088481,000940088704
20200109,101110,00004966,2,101110,0,ASII                 ,RG  ,000425314343,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088482,000940088704
20200109,101110,00004967,2,101110,0,ASII                 ,RG  ,000425314344,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088483,000940088704
20200109,101110,00004968,2,101110,0,ASII                 ,RG  ,000425314345,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088484,000940088704
20200109,101110,00004969,2,101110,0,ASII                 ,RG  ,000425314346,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088485,000940088704
20200109,101110,00004970,2,101110,0,ASII                 ,RG  ,000425314347,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088486,000940088704
20200109,101112,00005053,2,101112,0,BIPI                 ,RG  ,000425314348,00000000052.00,000000001000,XC  ,D,EP  ,D,00000000000.00,000000000000,00000000050.00,000000049100,000940088657,000940088745
20200109,101112,00005056,2,101112,0,ASII                 ,RG  ,000425314349,00000007025.00,000000000100,HD  ,D,EP  ,D,00000007000.00,000000009800,00000007050.00,000000300000,000940088679,000940088747
20200109,101112,00005057,2,101112,0,ASII                 ,RG  ,000425314350,00000007000.00,000000000200,FM  ,D,EP  ,D,00000007000.00,000000009800,00000007050.00,000000300000,000940088467,000940088747
20200109,101113,00005136,2,101113,0,ASII                 ,RG  ,000425314351,00000007000.00,000000000300,FM  ,D,EP  ,D,00000007000.00,000000009500,00000007050.00,000000300000,000940088467,000940088793
20200109,101118,00005383,2,101118,0,ASII                 ,RG  ,000425314352,00000007000.00,000000000500,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088467,000940088961
20200109,101118,00005384,2,101118,0,ASII                 ,RG  ,000425314353,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088468,000940088961
20200109,101118,00005385,2,101118,0,ASII                 ,RG  ,000425314354,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088469,000940088961
20200109,101118,00005386,2,101118,0,ASII                 ,RG  ,000425314355,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088470,000940088961
20200109,101118,00005387,2,101118,0,ASII                 ,RG  ,000425314356,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088471,000940088961
20200109,101118,00005388,2,101118,0,ASII                 ,RG  ,000425314357,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088472,000940088961
20200109,101118,00005389,2,101118,0,ASII                 ,RG  ,000425314358,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088473,000940088961
20200109,101118,00005390,2,101118,0,ASII                 ,RG  ,000425314359,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088474,000940088961
20200109,101118,00005391,2,101118,0,ASII                 ,RG  ,000425314360,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088475,000940088961
20200109,101118,00005392,2,101118,0,ASII                 ,RG  ,000425314361,00000007000.00,000000001000,FM  ,D,EP  ,D,00000006600.00,000000000100,00000007000.00,000000010500,000940088476,000940088961
20200109,101119,00005464,2,101119,0,PPRO                 ,RG  ,000425314362,00000000134.00,000000010000,LG  ,D,EP  ,D,00000000132.00,000000001400,00000000135.00,000000080000,000940088536,000940089006
20200109,101119,00005465,2,101119,0,PPRO                 ,RG  ,000425314363,00000000133.00,000000010000,LG  ,D,EP  ,D,00000000132.00,000000001400,00000000135.00,000000080000,000940088535,000940089006
20200109,101119,00005466,2,101119,0,PPRO                 ,RG  ,000425314364,00000000132.00,000000008600,LG  ,D,EP  ,D,00000000132.00,000000001400,00000000135.00,000000080000,000940088534,000940089006
20200109,101119,00005483,2,101119,0,ANTM                 ,RG  ,000425314365,00000000920.00,000000000100,EP  ,D,EP  ,D,00000000905.00,000000001000,00000000930.00,000000006000,000940089022,000940088896
20200109,101123,00005647,2,101123,0,PPRO                 ,RG  ,000425314366,00000000132.00,000000001400,LG  ,D,EP  ,D,00000000000.00,000000000000,00000000124.00,000000123600,000940088534,000940089125
20200109,101125,00005773,2,101125,0,WSBP                 ,RG  ,000425314367,00000000310.00,000000000900,EP  ,D,EP  ,D,00000000298.00,000000000200,00000000310.00,000000000600,000940089208,000940089200
20200109,101126,00005794,2,101126,0,WSBP                 ,RG  ,000425314368,00000000310.00,000000000300,EP  ,D,EP  ,D,00000000298.00,000000000200,00000000310.00,000000000300,000940089210,000940089200
20200109,101126,00005796,2,101126,0,WSBP                 ,RG  ,000425314369,00000000310.00,000000000300,EP  ,D,EP  ,D,00000000298.00,000000000200,00000000320.00,000000000300,000940089211,000940089200
